lo_id,grade,study_year_id,school_app,course_id,course_name,created_at,accepted_at,group_name,lessons_completed,course_start_at,course_lesson_cnt,student_score,max_score,test_result_final
505715,8,4,1,5,"Академическое письмо (Academic Writing)","2022-10-15 19:42:33","2022-10-24 23:59:59","Академ.письмо 24.10",0,NULL,21,0,103,100
599670,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-10-16 14:40:11","2022-10-24 23:59:59","Русский медвежонок 24.10",0,NULL,7,0,56,75
621519,6,2,0,7,"Биологический калейдоскоп","2022-10-19 20:48:01","2022-10-24 23:59:59","Биологический калейдоскоп 24.10",7,"2022-10-24 17:33:34",11,41,249,100
547695,6,2,1,7,"Биологический калейдоскоп","2022-09-08 18:51:16","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",11,"2022-10-26 12:50:52",11,104,249,NULL
529068,6,2,1,12,"Математика для начинающих","2022-09-26 00:12:30","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,100
549791,5,1,0,12,"Математика для начинающих","2022-10-31 12:04:32","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,87
605727,7,3,1,63,"Основы программирования на языке Python","2022-11-25 18:56:52","2022-11-28 14:10:31","Основы программирования 28.11",0,NULL,9,0,31,63
502730,8,4,1,63,"Основы программирования на языке Python","2022-09-09 15:33:56","2022-11-28 14:10:31","Основы программирования 28.11",0,NULL,9,0,31,50
504769,6,2,1,21,"Первые шаги в робототехнику","2022-11-15 09:20:00","2022-11-28 14:24:53","Первые шаги в робототехнику 28.11",0,NULL,11,0,39,99
600780,6,2,1,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-11-15 21:30:20","2022-11-28 14:36:35","Из чего сделано все вокруг 28.11",0,NULL,9,0,53,85
613770,5,1,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-09-25 00:03:49","2022-11-28 14:36:35","Из чего сделано все вокруг 28.11",0,NULL,9,0,53,100
632421,5,1,0,7,"Биологический калейдоскоп","2022-11-10 11:16:38","2022-11-28 14:39:15","Биологический калейдоскоп 28.11",0,NULL,11,0,249,65
566721,8,4,1,5,"Академическое письмо (Academic Writing)","2023-01-10 16:08:22","2023-01-16 12:49:19","Академ. письмо 16.01",0,NULL,21,0,103,81
651796,6,2,1,26,"Семейная экономика","2023-01-11 00:29:02","2023-01-16 12:58:10","Семейная экономика 16.01",4,"2023-01-18 21:14:33",12,39,249,62
615808,7,3,0,63,"Основы программирования на языке Python","2022-10-04 20:27:39","2023-01-16 12:55:13","Основы программирования 16.01",3,"2023-01-19 18:31:34",9,4,31,54
613545,5,1,0,26,"Семейная экономика","2022-11-02 15:55:00","2023-01-16 12:58:10","Семейная экономика 16.01",2,"2023-01-16 18:14:15",12,18,249,100
593521,5,1,1,14,"Математическая физика для начинающих","2022-09-25 21:04:36","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",12,"2022-12-03 17:52:35",12,150,295,100
502280,6,2,1,63,"Основы программирования на языке Python","2022-09-18 05:54:52","2022-09-26 23:59:59","Основы Python 26.09",5,"2022-10-02 07:55:26",9,17,31,100
603241,5,1,1,63,"Основы программирования на языке Python","2022-09-25 11:32:32","2022-09-26 23:59:59","Основы Python 26.09",3,"2022-10-02 18:10:28",9,6,31,100
609681,5,1,0,12,"Математика для начинающих","2022-09-16 12:53:29","2022-09-26 23:59:59","Математика нач. 26.09",12,"2022-09-28 14:20:10",12,67,212,13
567744,6,2,1,10,"Лингвистика для начинающих","2022-09-11 17:11:05","2022-09-26 23:59:59","Лингв. нач. 26.09",7,"2022-10-03 16:49:09",11,17,62,98
551793,5,1,0,63,"Основы программирования на языке Python","2022-10-22 17:03:22","2022-10-24 23:59:59","Основы Python 24.10",9,"2022-10-28 15:35:32",9,20,31,87
566625,7,3,0,63,"Основы программирования на языке Python","2022-10-22 23:09:13","2022-10-24 23:59:59","Основы Python 24.10",7,"2022-10-26 11:24:10",9,10,31,81
547914,6,2,1,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-10-11 23:43:21","2022-10-24 23:59:59","Из чего всё сделано 24.10",0,NULL,9,0,53,85
585073,7,3,0,5,"Академическое письмо (Academic Writing)","2022-10-02 12:55:27","2022-10-24 23:59:59","Академ.письмо 24.10",11,"2022-11-05 14:30:42",21,34,103,10
502716,7,3,0,5,"Академическое письмо (Academic Writing)","2022-10-11 09:57:30","2022-10-24 23:59:59","Академ.письмо 24.10",0,NULL,21,0,103,100
592901,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-14 19:02:52","2022-10-24 23:59:59","Русский медвежонок 24.10",0,NULL,7,0,56,85
609802,6,2,1,10,"Лингвистика для начинающих","2022-10-09 11:22:17","2022-11-28 13:48:08","Лингвистика для нач. 28.11",0,NULL,11,0,62,100
531210,6,2,1,63,"Основы программирования на языке Python","2022-11-01 20:43:44","2022-11-28 14:10:31","Основы программирования 28.11",4,"2022-11-28 15:43:18",9,13,31,88
500830,7,3,1,63,"Основы программирования на языке Python","2022-09-11 22:27:19","2022-11-28 14:10:30","Основы программирования 28.11",0,NULL,9,0,31,100
625951,5,1,0,14,"Математическая физика для начинающих","2022-10-29 15:55:30","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",10,"2022-11-28 20:58:01",12,126,295,100
609870,8,4,1,76,"Финансовая грамотность","2022-10-09 23:26:44","2022-11-28 14:34:57","Фин. грамотность 28.11",0,NULL,11,0,222,100
614098,5,1,0,7,"Биологический калейдоскоп","2022-12-16 17:51:11","2023-01-16 12:51:15","Биологический калейдоскоп 16.01",0,NULL,11,0,249,90
614448,6,2,1,63,"Основы программирования на языке Python","2022-12-03 15:57:19","2023-01-16 12:55:12","Основы программирования 16.01",0,NULL,9,0,31,100
615818,7,3,0,63,"Основы программирования на языке Python","2023-01-06 11:08:04","2023-01-16 12:55:13","Основы программирования 16.01",9,"2023-01-17 20:05:36",9,23,31,54
452340,6,2,1,26,"Семейная экономика","2022-11-29 20:34:00","2023-01-16 12:58:10","Семейная экономика 16.01",0,NULL,12,0,249,100
622619,5,1,0,63,"Основы программирования на языке Python","2022-10-22 20:03:25","2022-10-24 23:59:59","Основы Python 24.10",5,"2022-10-24 15:29:39",9,12,31,13
607943,8,4,1,5,"Академическое письмо (Academic Writing)","2022-09-26 21:47:44","2022-10-24 23:59:59","Академ.письмо 24.10",21,"2022-10-27 13:23:50",21,63,103,100
615573,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-10-03 15:03:19","2022-10-24 23:59:59","Русский медвежонок 24.10",0,NULL,7,0,56,80
612389,6,2,0,14,"Математическая физика для начинающих","2022-09-20 19:14:10","2022-10-24 23:59:59","Мат. физика (начинающие) 24.10",0,NULL,12,0,295,NULL
619656,5,1,0,26,"Семейная экономика","2022-10-16 22:33:49","2022-10-24 23:59:59","Семейная экономика 24.10",1,"2022-11-06 21:41:27",12,16,249,13
603322,5,1,0,26,"Семейная экономика","2022-09-25 18:14:18","2022-10-24 23:59:59","Семейная экономика 24.10",10,"2022-11-01 04:30:57",12,199,249,62
614496,5,1,0,63,"Основы программирования на языке Python","2022-10-26 17:24:56","2022-11-28 14:10:31","Основы программирования 28.11",0,NULL,9,0,31,86
581308,6,2,0,26,"Семейная экономика","2022-11-12 14:36:05","2022-11-28 14:18:55","Семейная экономика 28.11",1,"2022-12-19 19:21:56",12,9,249,75
569619,5,1,0,21,"Первые шаги в робототехнику","2022-10-17 13:13:46","2022-11-28 14:24:53","Первые шаги в робототехнику 28.11",1,NULL,11,0,39,62
575767,7,3,1,77,"Экономика фирмы","2022-10-24 20:22:18","2022-11-28 14:34:19","Экономики фирмы 28.11",2,"2022-12-07 17:19:23",11,2,39,100
570801,7,3,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-28 19:00:09","2022-11-28 13:44:59","Русский медвежонок 28.11",0,NULL,7,0,56,84
648395,5,1,0,7,"Биологический калейдоскоп","2023-01-08 19:49:03","2023-01-16 12:51:15","Биологический калейдоскоп 16.01",8,"2023-01-18 17:26:55",11,90,249,90
640452,7,3,1,63,"Основы программирования на языке Python","2022-12-04 18:30:23","2023-01-16 12:55:13","Основы программирования 16.01",2,"2023-01-16 17:51:35",9,9,31,90
637685,5,1,0,26,"Семейная экономика","2023-01-09 12:53:05","2023-01-16 12:58:10","Семейная экономика 16.01",8,"2023-01-16 17:02:42",12,150,249,75
609095,6,2,1,14,"Математическая физика для начинающих","2022-11-26 13:48:37","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",7,"2022-12-03 22:16:38",12,68,295,NULL
613585,5,1,0,7,"Биологический калейдоскоп","2022-09-25 12:26:03","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",5,"2022-10-09 22:27:50",11,41,249,80
551680,6,2,1,5,"Академическое письмо (Academic Writing)","2022-09-13 22:34:36","2022-09-26 23:59:59","Академ. письмо 26.09",19,"2022-10-02 15:41:40",21,54,103,10
567147,6,2,1,5,"Академическое письмо (Academic Writing)","2022-09-14 19:55:26","2022-09-26 23:59:59","Академ. письмо 26.09",21,"2022-09-29 17:04:07",21,26,103,81
565425,5,1,1,63,"Основы программирования на языке Python","2022-09-10 07:40:15","2022-09-26 23:59:59","Основы Python 26.09",7,"2022-10-05 18:04:45",9,19,31,99
607799,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-20 17:45:32","2022-09-26 23:59:59","Русский медвежонок 26.09",5,"2022-09-30 14:52:11",7,40,56,100
617840,8,4,0,63,"Основы программирования на языке Python","2022-10-10 14:44:37","2022-09-26 23:59:59","Основы Python 26.09",0,NULL,9,0,31,NULL
435822,5,1,0,21,"Первые шаги в робототехнику","2022-10-10 14:27:10","2022-10-24 23:59:59","Первые шаги в робототехнику 24.10",11,"2022-10-25 12:29:18",11,29,39,100
435812,5,1,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-09-25 20:56:32","2022-10-24 23:59:59","Из чего всё сделано 24.10",0,NULL,9,0,53,100
583841,6,2,0,14,"Математическая физика для начинающих","2022-09-20 23:56:52","2022-10-24 23:59:59","Мат. физика (начинающие) 24.10",5,"2022-10-25 18:22:19",12,44,295,87
612781,5,1,0,14,"Математическая физика для начинающих","2022-09-22 12:05:25","2022-10-24 23:59:59","Мат. физика (начинающие) 24.10",4,"2022-10-28 10:00:29",12,61,295,87
633984,5,1,1,63,"Основы программирования на языке Python","2022-11-21 16:11:22","2022-11-28 14:10:31","Основы программирования 28.11",6,"2022-11-30 10:48:54",9,14,31,87
506397,8,4,0,63,"Основы программирования на языке Python","2022-11-24 21:39:14","2022-11-28 14:10:31","Основы программирования 28.11",4,"2022-12-15 22:22:46",9,12,31,85
529719,6,2,1,26,"Семейная экономика","2022-11-07 18:31:53","2022-11-28 14:18:55","Семейная экономика 28.11",0,NULL,12,0,249,86
528306,6,2,0,14,"Математическая физика для начинающих","2022-11-10 22:46:20","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",0,NULL,12,0,295,75
532602,8,4,1,76,"Финансовая грамотность","2022-11-12 16:23:49","2022-11-28 14:34:57","Фин. грамотность 28.11",9,"2022-11-28 23:40:25",11,123,222,92
